"","lon","lat"
"35901",142.9,-37.9
"35902",143,-37.9
"35903",143.1,-37.9
"35904",143.2,-37.9
"35905",143.3,-37.9
"35906",143.4,-37.9
"35907",143.5,-37.9
"35908",143.6,-37.9
"35909",143.7,-37.9
"35910",143.8,-37.9
"35911",143.9,-37.9
"35912",144,-37.9
"35913",144.1,-37.9
"35914",144.2,-37.9
"35915",144.3,-37.9
"35916",144.4,-37.9
"35917",144.5,-37.9
"35918",144.6,-37.9
"35919",144.7,-37.9
"35920",144.8,-37.9
"35922",145,-37.9
"35923",145.1,-37.9
"35924",145.2,-37.9
"35925",145.3,-37.9
"35926",145.4,-37.9
"35927",145.5,-37.9
"35928",145.6,-37.9
"35929",145.7,-37.9
"35930",145.8,-37.9
"35931",145.9,-37.9
"35932",146,-37.9
"35933",146.1,-37.9
"35934",146.2,-37.9
"35935",146.3,-37.9
"35936",146.4,-37.9
"35937",146.5,-37.9
"35938",146.6,-37.9
"35939",146.7,-37.9
"35940",146.8,-37.9
"35941",146.9,-37.9
"35942",147,-37.9
"35943",147.1,-37.9
"35944",147.2,-37.9
"35945",147.3,-37.9
"35946",147.4,-37.9
"35947",147.5,-37.9
"35948",147.6,-37.9
"35949",147.7,-37.9
"35950",147.8,-37.9
"35951",147.9,-37.9
"36377",140.4,-37.8
"36378",140.5,-37.8
"36379",140.6,-37.8
"36380",140.7,-37.8
"36381",140.8,-37.8
"36382",140.9,-37.8
"36383",141,-37.8
"36384",141.1,-37.8
"36385",141.2,-37.8
"36386",141.3,-37.8
"36387",141.4,-37.8
"36388",141.5,-37.8
"36389",141.6,-37.8
"36390",141.7,-37.8
"36391",141.8,-37.8
"36392",141.9,-37.8
"36393",142,-37.8
"36394",142.1,-37.8
"36395",142.2,-37.8
"36396",142.3,-37.8
"36397",142.4,-37.8
"36398",142.5,-37.8
"36399",142.6,-37.8
"36400",142.7,-37.8
"36401",142.8,-37.8
"36402",142.9,-37.8
"36403",143,-37.8
"36404",143.1,-37.8
"36405",143.2,-37.8
"36406",143.3,-37.8
"36407",143.4,-37.8
"36408",143.5,-37.8
"36409",143.6,-37.8
"36410",143.7,-37.8
"36411",143.8,-37.8
"36412",143.9,-37.8
"36413",144,-37.8
"36414",144.1,-37.8
"36415",144.2,-37.8
"36416",144.3,-37.8
"36417",144.4,-37.8
"36418",144.5,-37.8
"36419",144.6,-37.8
"36420",144.7,-37.8
"36421",144.8,-37.8
"36422",144.9,-37.8
"36423",145,-37.8
"36424",145.1,-37.8
"36425",145.2,-37.8
"36426",145.3,-37.8
"36427",145.4,-37.8
"36428",145.5,-37.8
"36429",145.6,-37.8
"36430",145.7,-37.8
"36431",145.8,-37.8
"36432",145.9,-37.8
"36433",146,-37.8
"36434",146.1,-37.8
"36435",146.2,-37.8
"36436",146.3,-37.8
"36437",146.4,-37.8
"36438",146.5,-37.8
"36439",146.6,-37.8
"36440",146.7,-37.8
"36441",146.8,-37.8
"36442",146.9,-37.8
"36443",147,-37.8
"36444",147.1,-37.8
"36445",147.2,-37.8
"36446",147.3,-37.8
"36447",147.4,-37.8
"36448",147.5,-37.8
"36449",147.6,-37.8
"36450",147.7,-37.8
"36451",147.8,-37.8
"36452",147.9,-37.8
"36453",148,-37.8
"36454",148.1,-37.8
"36455",148.2,-37.8
"36456",148.3,-37.8
"36457",148.4,-37.8
"36458",148.5,-37.8
"36459",148.6,-37.8
"36460",148.7,-37.8
"36877",140.3,-37.7
"36878",140.4,-37.7
"36879",140.5,-37.7
"36880",140.6,-37.7
"36881",140.7,-37.7
"36882",140.8,-37.7
"36883",140.9,-37.7
"36884",141,-37.7
"36885",141.1,-37.7
"36886",141.2,-37.7
"36887",141.3,-37.7
"36888",141.4,-37.7
"36889",141.5,-37.7
"36890",141.6,-37.7
"36891",141.7,-37.7
"36892",141.8,-37.7
"36893",141.9,-37.7
"36894",142,-37.7
"36895",142.1,-37.7
"36896",142.2,-37.7
"36897",142.3,-37.7
"36898",142.4,-37.7
"36899",142.5,-37.7
"36900",142.6,-37.7
"36901",142.7,-37.7
"36902",142.8,-37.7
"36903",142.9,-37.7
"36904",143,-37.7
"36905",143.1,-37.7
"36906",143.2,-37.7
"36907",143.3,-37.7
"36908",143.4,-37.7
"36909",143.5,-37.7
"36910",143.6,-37.7
"36911",143.7,-37.7
"36912",143.8,-37.7
"36913",143.9,-37.7
"36914",144,-37.7
"36915",144.1,-37.7
"36916",144.2,-37.7
"36917",144.3,-37.7
"36918",144.4,-37.7
"36919",144.5,-37.7
"36920",144.6,-37.7
"36921",144.7,-37.7
"36922",144.8,-37.7
"36923",144.9,-37.7
"36924",145,-37.7
"36925",145.1,-37.7
"36926",145.2,-37.7
"36927",145.3,-37.7
"36928",145.4,-37.7
"36929",145.5,-37.7
"36930",145.6,-37.7
"36931",145.7,-37.7
"36932",145.8,-37.7
"36933",145.9,-37.7
"36934",146,-37.7
"36935",146.1,-37.7
"36936",146.2,-37.7
"36937",146.3,-37.7
"36938",146.4,-37.7
"36939",146.5,-37.7
"36940",146.6,-37.7
"36941",146.7,-37.7
"36942",146.8,-37.7
"36943",146.9,-37.7
"36944",147,-37.7
"36945",147.1,-37.7
"36946",147.2,-37.7
"36947",147.3,-37.7
"36948",147.4,-37.7
"36949",147.5,-37.7
"36950",147.6,-37.7
"36951",147.7,-37.7
"36952",147.8,-37.7
"36953",147.9,-37.7
"36954",148,-37.7
"36955",148.1,-37.7
"36956",148.2,-37.7
"36957",148.3,-37.7
"36958",148.4,-37.7
"36959",148.5,-37.7
"36960",148.6,-37.7
"36961",148.7,-37.7
"36962",148.8,-37.7
"36963",148.9,-37.7
"36964",149,-37.7
"36965",149.1,-37.7
"36966",149.2,-37.7
"36967",149.3,-37.7
"36968",149.4,-37.7
"36969",149.5,-37.7
"36970",149.6,-37.7
"37377",140.2,-37.6
"37378",140.3,-37.6
"37379",140.4,-37.6
"37380",140.5,-37.6
"37381",140.6,-37.6
"37382",140.7,-37.6
"37383",140.8,-37.6
"37384",140.9,-37.6
"37385",141,-37.6
"37386",141.1,-37.6
"37387",141.2,-37.6
"37388",141.3,-37.6
"37389",141.4,-37.6
"37390",141.5,-37.6
"37391",141.6,-37.6
"37392",141.7,-37.6
"37393",141.8,-37.6
"37394",141.9,-37.6
"37395",142,-37.6
"37396",142.1,-37.6
"37397",142.2,-37.6
"37398",142.3,-37.6
"37399",142.4,-37.6
"37400",142.5,-37.6
"37401",142.6,-37.6
"37402",142.7,-37.6
"37403",142.8,-37.6
"37404",142.9,-37.6
"37405",143,-37.6
"37406",143.1,-37.6
"37407",143.2,-37.6
"37408",143.3,-37.6
"37409",143.4,-37.6
"37410",143.5,-37.6
"37411",143.6,-37.6
"37412",143.7,-37.6
"37413",143.8,-37.6
"37414",143.9,-37.6
"37415",144,-37.6
"37416",144.1,-37.6
"37417",144.2,-37.6
"37418",144.3,-37.6
"37419",144.4,-37.6
"37420",144.5,-37.6
"37421",144.6,-37.6
"37422",144.7,-37.6
"37423",144.8,-37.6
"37424",144.9,-37.6
"37425",145,-37.6
"37426",145.1,-37.6
"37427",145.2,-37.6
"37428",145.3,-37.6
"37429",145.4,-37.6
"37430",145.5,-37.6
"37431",145.6,-37.6
"37432",145.7,-37.6
"37433",145.8,-37.6
"37434",145.9,-37.6
"37435",146,-37.6
"37436",146.1,-37.6
"37437",146.2,-37.6
"37438",146.3,-37.6
"37439",146.4,-37.6
"37440",146.5,-37.6
"37441",146.6,-37.6
"37442",146.7,-37.6
"37443",146.8,-37.6
"37444",146.9,-37.6
"37445",147,-37.6
"37446",147.1,-37.6
"37447",147.2,-37.6
"37448",147.3,-37.6
"37449",147.4,-37.6
"37450",147.5,-37.6
"37451",147.6,-37.6
"37452",147.7,-37.6
"37453",147.8,-37.6
"37454",147.9,-37.6
"37455",148,-37.6
"37456",148.1,-37.6
"37457",148.2,-37.6
"37458",148.3,-37.6
"37459",148.4,-37.6
"37460",148.5,-37.6
"37461",148.6,-37.6
"37462",148.7,-37.6
"37463",148.8,-37.6
"37464",148.9,-37.6
"37465",149,-37.6
"37466",149.1,-37.6
"37467",149.2,-37.6
"37468",149.3,-37.6
"37469",149.4,-37.6
"37470",149.5,-37.6
"37471",149.6,-37.6
"37472",149.7,-37.6
"37877",140.1,-37.5
"37878",140.2,-37.5
"37879",140.3,-37.5
"37880",140.4,-37.5
"37881",140.5,-37.5
"37882",140.6,-37.5
"37883",140.7,-37.5
"37884",140.8,-37.5
"37885",140.9,-37.5
"37886",141,-37.5
"37887",141.1,-37.5
"37888",141.2,-37.5
"37889",141.3,-37.5
"37890",141.4,-37.5
"37891",141.5,-37.5
"37892",141.6,-37.5
"37893",141.7,-37.5
"37894",141.8,-37.5
"37895",141.9,-37.5
"37896",142,-37.5
"37897",142.1,-37.5
"37898",142.2,-37.5
"37899",142.3,-37.5
"37900",142.4,-37.5
"37901",142.5,-37.5
"37902",142.6,-37.5
"37903",142.7,-37.5
"37904",142.8,-37.5
"37905",142.9,-37.5
"37906",143,-37.5
"37907",143.1,-37.5
"37908",143.2,-37.5
"37909",143.3,-37.5
"37910",143.4,-37.5
"37911",143.5,-37.5
"37912",143.6,-37.5
"37913",143.7,-37.5
"37914",143.8,-37.5
"37915",143.9,-37.5
"37916",144,-37.5
"37917",144.1,-37.5
"37918",144.2,-37.5
"37919",144.3,-37.5
"37920",144.4,-37.5
"37921",144.5,-37.5
"37922",144.6,-37.5
"37923",144.7,-37.5
"37924",144.8,-37.5
"37925",144.9,-37.5
"37926",145,-37.5
"37927",145.1,-37.5
"37928",145.2,-37.5
"37929",145.3,-37.5
"37930",145.4,-37.5
"37931",145.5,-37.5
"37932",145.6,-37.5
"37933",145.7,-37.5
"37934",145.8,-37.5
"37935",145.9,-37.5
"37936",146,-37.5
"37937",146.1,-37.5
"37938",146.2,-37.5
"37939",146.3,-37.5
"37940",146.4,-37.5
"37941",146.5,-37.5
"37942",146.6,-37.5
"37943",146.7,-37.5
"37944",146.8,-37.5
"37945",146.9,-37.5
"37946",147,-37.5
"37947",147.1,-37.5
"37948",147.2,-37.5
"37949",147.3,-37.5
"37950",147.4,-37.5
"37951",147.5,-37.5
"37952",147.6,-37.5
"37953",147.7,-37.5
"37954",147.8,-37.5
"37955",147.9,-37.5
"37956",148,-37.5
"37957",148.1,-37.5
"37958",148.2,-37.5
"37959",148.3,-37.5
"37960",148.4,-37.5
"37961",148.5,-37.5
"37962",148.6,-37.5
"37963",148.7,-37.5
"37964",148.8,-37.5
"37965",148.9,-37.5
"37966",149,-37.5
"37967",149.1,-37.5
"37968",149.2,-37.5
"37969",149.3,-37.5
"37970",149.4,-37.5
"37971",149.5,-37.5
"37972",149.6,-37.5
"37973",149.7,-37.5
"37974",149.8,-37.5
"37975",149.9,-37.5
"38377",140,-37.4
"38378",140.1,-37.4
"38379",140.2,-37.4
"38380",140.3,-37.4
"38381",140.4,-37.4
"38382",140.5,-37.4
"38383",140.6,-37.4
"38384",140.7,-37.4
"38385",140.8,-37.4
"38386",140.9,-37.4
"38387",141,-37.4
"38388",141.1,-37.4
"38389",141.2,-37.4
"38390",141.3,-37.4
"38391",141.4,-37.4
"38392",141.5,-37.4
"38393",141.6,-37.4
"38394",141.7,-37.4
"38395",141.8,-37.4
"38396",141.9,-37.4
"38397",142,-37.4
"38398",142.1,-37.4
"38399",142.2,-37.4
"38400",142.3,-37.4
"38401",142.4,-37.4
"38402",142.5,-37.4
"38403",142.6,-37.4
"38404",142.7,-37.4
"38405",142.8,-37.4
"38406",142.9,-37.4
"38407",143,-37.4
"38408",143.1,-37.4
"38409",143.2,-37.4
"38410",143.3,-37.4
"38411",143.4,-37.4
"38412",143.5,-37.4
"38413",143.6,-37.4
"38414",143.7,-37.4
"38415",143.8,-37.4
"38416",143.9,-37.4
"38417",144,-37.4
"38418",144.1,-37.4
"38419",144.2,-37.4
"38420",144.3,-37.4
"38421",144.4,-37.4
"38422",144.5,-37.4
"38423",144.6,-37.4
"38424",144.7,-37.4
"38425",144.8,-37.4
"38426",144.9,-37.4
"38427",145,-37.4
"38428",145.1,-37.4
"38429",145.2,-37.4
"38430",145.3,-37.4
"38431",145.4,-37.4
"38432",145.5,-37.4
"38433",145.6,-37.4
"38434",145.7,-37.4
"38435",145.8,-37.4
"38436",145.9,-37.4
"38437",146,-37.4
"38438",146.1,-37.4
"38439",146.2,-37.4
"38440",146.3,-37.4
"38441",146.4,-37.4
"38442",146.5,-37.4
"38443",146.6,-37.4
"38444",146.7,-37.4
"38445",146.8,-37.4
"38446",146.9,-37.4
"38447",147,-37.4
"38448",147.1,-37.4
"38449",147.2,-37.4
"38450",147.3,-37.4
"38451",147.4,-37.4
"38452",147.5,-37.4
"38453",147.6,-37.4
"38454",147.7,-37.4
"38455",147.8,-37.4
"38456",147.9,-37.4
"38457",148,-37.4
"38458",148.1,-37.4
"38459",148.2,-37.4
"38460",148.3,-37.4
"38461",148.4,-37.4
"38462",148.5,-37.4
"38463",148.6,-37.4
"38464",148.7,-37.4
"38465",148.8,-37.4
"38466",148.9,-37.4
"38467",149,-37.4
"38468",149.1,-37.4
"38469",149.2,-37.4
"38470",149.3,-37.4
"38471",149.4,-37.4
"38472",149.5,-37.4
"38473",149.6,-37.4
"38474",149.7,-37.4
"38475",149.8,-37.4
"38476",149.9,-37.4
"38877",139.9,-37.3
"38878",140,-37.3
"38879",140.1,-37.3
"38880",140.2,-37.3
"38881",140.3,-37.3
"38882",140.4,-37.3
"38883",140.5,-37.3
"38884",140.6,-37.3
"38885",140.7,-37.3
"38886",140.8,-37.3
"38887",140.9,-37.3
"38888",141,-37.3
"38889",141.1,-37.3
"38890",141.2,-37.3
"38891",141.3,-37.3
"38892",141.4,-37.3
"38893",141.5,-37.3
"38894",141.6,-37.3
"38895",141.7,-37.3
"38896",141.8,-37.3
"38897",141.9,-37.3
"38898",142,-37.3
"38899",142.1,-37.3
"38900",142.2,-37.3
"38901",142.3,-37.3
"38902",142.4,-37.3
"38903",142.5,-37.3
"38904",142.6,-37.3
"38905",142.7,-37.3
"38906",142.8,-37.3
"38907",142.9,-37.3
"38908",143,-37.3
"38909",143.1,-37.3
"38910",143.2,-37.3
"38911",143.3,-37.3
"38912",143.4,-37.3
"38913",143.5,-37.3
"38914",143.6,-37.3
"38915",143.7,-37.3
"38916",143.8,-37.3
"38917",143.9,-37.3
"38918",144,-37.3
"38919",144.1,-37.3
"38920",144.2,-37.3
"38921",144.3,-37.3
"38922",144.4,-37.3
"38923",144.5,-37.3
"38924",144.6,-37.3
"38925",144.7,-37.3
"38926",144.8,-37.3
"38927",144.9,-37.3
"38928",145,-37.3
"38929",145.1,-37.3
"38930",145.2,-37.3
"38931",145.3,-37.3
"38932",145.4,-37.3
"38933",145.5,-37.3
"38934",145.6,-37.3
"38935",145.7,-37.3
"38936",145.8,-37.3
"38937",145.9,-37.3
"38938",146,-37.3
"38939",146.1,-37.3
"38940",146.2,-37.3
"38941",146.3,-37.3
"38942",146.4,-37.3
"38943",146.5,-37.3
"38944",146.6,-37.3
"38945",146.7,-37.3
"38946",146.8,-37.3
"38947",146.9,-37.3
"38948",147,-37.3
"38949",147.1,-37.3
"38950",147.2,-37.3
"38951",147.3,-37.3
"38952",147.4,-37.3
"38953",147.5,-37.3
"38954",147.6,-37.3
"38955",147.7,-37.3
"38956",147.8,-37.3
"38957",147.9,-37.3
"38958",148,-37.3
"38959",148.1,-37.3
"38960",148.2,-37.3
"38961",148.3,-37.3
"38962",148.4,-37.3
"38963",148.5,-37.3
"38964",148.6,-37.3
"38965",148.7,-37.3
"38966",148.8,-37.3
"38967",148.9,-37.3
"38968",149,-37.3
"38969",149.1,-37.3
"38970",149.2,-37.3
"38971",149.3,-37.3
"38972",149.4,-37.3
"38973",149.5,-37.3
"38974",149.6,-37.3
"38975",149.7,-37.3
"38976",149.8,-37.3
"38977",149.9,-37.3
"39377",139.8,-37.2
"39378",139.9,-37.2
"39379",140,-37.2
"39380",140.1,-37.2
"39381",140.2,-37.2
"39382",140.3,-37.2
"39383",140.4,-37.2
"39384",140.5,-37.2
"39385",140.6,-37.2
"39386",140.7,-37.2
"39387",140.8,-37.2
"39388",140.9,-37.2
"39389",141,-37.2
"39390",141.1,-37.2
"39391",141.2,-37.2
"39392",141.3,-37.2
"39393",141.4,-37.2
"39394",141.5,-37.2
"39395",141.6,-37.2
"39396",141.7,-37.2
"39397",141.8,-37.2
"39398",141.9,-37.2
"39399",142,-37.2
"39400",142.1,-37.2
"39401",142.2,-37.2
"39402",142.3,-37.2
"39403",142.4,-37.2
"39404",142.5,-37.2
"39405",142.6,-37.2
"39406",142.7,-37.2
"39407",142.8,-37.2
"39408",142.9,-37.2
"39409",143,-37.2
"39410",143.1,-37.2
"39411",143.2,-37.2
"39412",143.3,-37.2
"39413",143.4,-37.2
"39414",143.5,-37.2
"39415",143.6,-37.2
"39416",143.7,-37.2
"39417",143.8,-37.2
"39418",143.9,-37.2
"39419",144,-37.2
"39420",144.1,-37.2
"39421",144.2,-37.2
"39422",144.3,-37.2
"39423",144.4,-37.2
"39424",144.5,-37.2
"39425",144.6,-37.2
"39426",144.7,-37.2
"39427",144.8,-37.2
"39428",144.9,-37.2
"39429",145,-37.2
"39430",145.1,-37.2
"39431",145.2,-37.2
"39432",145.3,-37.2
"39433",145.4,-37.2
"39434",145.5,-37.2
"39435",145.6,-37.2
"39436",145.7,-37.2
"39437",145.8,-37.2
"39438",145.9,-37.2
"39439",146,-37.2
"39440",146.1,-37.2
"39441",146.2,-37.2
"39442",146.3,-37.2
"39443",146.4,-37.2
"39444",146.5,-37.2
"39445",146.6,-37.2
"39446",146.7,-37.2
"39447",146.8,-37.2
"39448",146.9,-37.2
"39449",147,-37.2
"39450",147.1,-37.2
"39451",147.2,-37.2
"39452",147.3,-37.2
"39453",147.4,-37.2
"39454",147.5,-37.2
"39455",147.6,-37.2
"39456",147.7,-37.2
"39457",147.8,-37.2
"39458",147.9,-37.2
"39459",148,-37.2
"39460",148.1,-37.2
"39461",148.2,-37.2
"39462",148.3,-37.2
"39463",148.4,-37.2
"39464",148.5,-37.2
"39465",148.6,-37.2
"39466",148.7,-37.2
"39467",148.8,-37.2
"39468",148.9,-37.2
"39469",149,-37.2
"39470",149.1,-37.2
"39471",149.2,-37.2
"39472",149.3,-37.2
"39473",149.4,-37.2
"39474",149.5,-37.2
"39475",149.6,-37.2
"39476",149.7,-37.2
"39477",149.8,-37.2
"39478",149.9,-37.2
"39479",150,-37.2
"39878",139.8,-37.1
"39879",139.9,-37.1
"39880",140,-37.1
"39881",140.1,-37.1
"39882",140.2,-37.1
"39883",140.3,-37.1
"39884",140.4,-37.1
"39885",140.5,-37.1
"39886",140.6,-37.1
"39887",140.7,-37.1
"39888",140.8,-37.1
"39889",140.9,-37.1
"39890",141,-37.1
"39891",141.1,-37.1
"39892",141.2,-37.1
"39893",141.3,-37.1
"39894",141.4,-37.1
"39895",141.5,-37.1
"39896",141.6,-37.1
"39897",141.7,-37.1
"39898",141.8,-37.1
"39899",141.9,-37.1
"39900",142,-37.1
"39901",142.1,-37.1
"39902",142.2,-37.1
"39903",142.3,-37.1
"39904",142.4,-37.1
"39905",142.5,-37.1
"39906",142.6,-37.1
"39907",142.7,-37.1
"39908",142.8,-37.1
"39909",142.9,-37.1
"39910",143,-37.1
"39911",143.1,-37.1
"39912",143.2,-37.1
"39913",143.3,-37.1
"39914",143.4,-37.1
"39915",143.5,-37.1
"39916",143.6,-37.1
"39917",143.7,-37.1
"39918",143.8,-37.1
"39919",143.9,-37.1
"39920",144,-37.1
"39921",144.1,-37.1
"39922",144.2,-37.1
"39923",144.3,-37.1
"39924",144.4,-37.1
"39925",144.5,-37.1
"39926",144.6,-37.1
"39927",144.7,-37.1
"39928",144.8,-37.1
"39929",144.9,-37.1
"39930",145,-37.1
"39931",145.1,-37.1
"39932",145.2,-37.1
"39933",145.3,-37.1
"39934",145.4,-37.1
"39935",145.5,-37.1
"39936",145.6,-37.1
"39937",145.7,-37.1
"39938",145.8,-37.1
"39939",145.9,-37.1
"39940",146,-37.1
"39941",146.1,-37.1
"39942",146.2,-37.1
"39943",146.3,-37.1
"39944",146.4,-37.1
"39945",146.5,-37.1
"39946",146.6,-37.1
"39947",146.7,-37.1
"39948",146.8,-37.1
"39949",146.9,-37.1
"39950",147,-37.1
"39951",147.1,-37.1
"39952",147.2,-37.1
"39953",147.3,-37.1
"39954",147.4,-37.1
"39955",147.5,-37.1
"39956",147.6,-37.1
"39957",147.7,-37.1
"39958",147.8,-37.1
"39959",147.9,-37.1
"39960",148,-37.1
"39961",148.1,-37.1
"39962",148.2,-37.1
"39963",148.3,-37.1
"39964",148.4,-37.1
"39965",148.5,-37.1
"39966",148.6,-37.1
"39967",148.7,-37.1
"39968",148.8,-37.1
"39969",148.9,-37.1
"39970",149,-37.1
"39971",149.1,-37.1
"39972",149.2,-37.1
"39973",149.3,-37.1
"39974",149.4,-37.1
"39975",149.5,-37.1
"39976",149.6,-37.1
"39977",149.7,-37.1
"39978",149.8,-37.1
"40379",139.8,-37
"40380",139.9,-37
"40381",140,-37
"40382",140.1,-37
"40383",140.2,-37
"40384",140.3,-37
"40385",140.4,-37
"40386",140.5,-37
"40387",140.6,-37
"40388",140.7,-37
"40389",140.8,-37
"40390",140.9,-37
"40391",141,-37
"40392",141.1,-37
"40393",141.2,-37
"40394",141.3,-37
"40395",141.4,-37
"40396",141.5,-37
"40397",141.6,-37
"40398",141.7,-37
"40399",141.8,-37
"40400",141.9,-37
"40401",142,-37
"40402",142.1,-37
"40403",142.2,-37
"40404",142.3,-37
"40405",142.4,-37
"40406",142.5,-37
"40407",142.6,-37
"40408",142.7,-37
"40409",142.8,-37
"40410",142.9,-37
"40411",143,-37
"40412",143.1,-37
"40413",143.2,-37
"40414",143.3,-37
"40415",143.4,-37
"40416",143.5,-37
"40417",143.6,-37
"40418",143.7,-37
"40419",143.8,-37
"40420",143.9,-37
"40421",144,-37
"40422",144.1,-37
"40423",144.2,-37
"40424",144.3,-37
"40425",144.4,-37
"40426",144.5,-37
"40427",144.6,-37
"40428",144.7,-37
"40429",144.8,-37
"40430",144.9,-37
"40431",145,-37
"40432",145.1,-37
"40433",145.2,-37
"40434",145.3,-37
"40435",145.4,-37
"40436",145.5,-37
"40437",145.6,-37
"40438",145.7,-37
"40439",145.8,-37
"40440",145.9,-37
"40441",146,-37
"40442",146.1,-37
"40443",146.2,-37
"40444",146.3,-37
"40445",146.4,-37
"40446",146.5,-37
"40447",146.6,-37
"40448",146.7,-37
"40449",146.8,-37
"40450",146.9,-37
"40451",147,-37
"40452",147.1,-37
"40453",147.2,-37
"40454",147.3,-37
"40455",147.4,-37
"40456",147.5,-37
"40457",147.6,-37
"40458",147.7,-37
"40459",147.8,-37
"40460",147.9,-37
"40461",148,-37
"40462",148.1,-37
"40463",148.2,-37
"40464",148.3,-37
"40465",148.4,-37
"40466",148.5,-37
"40467",148.6,-37
"40468",148.7,-37
"40469",148.8,-37
"40470",148.9,-37
"40471",149,-37
"40472",149.1,-37
"40473",149.2,-37
"40474",149.3,-37
"40475",149.4,-37
"40476",149.5,-37
"40477",149.6,-37
"40478",149.7,-37
"40479",149.8,-37
"40480",149.9,-37
"40880",139.8,-36.9
"40881",139.9,-36.9
"40882",140,-36.9
"40883",140.1,-36.9
"40884",140.2,-36.9
"40885",140.3,-36.9
"40886",140.4,-36.9
"40887",140.5,-36.9
"40888",140.6,-36.9
"40889",140.7,-36.9
"40890",140.8,-36.9
"40891",140.9,-36.9
"40892",141,-36.9
"40893",141.1,-36.9
"40894",141.2,-36.9
"40895",141.3,-36.9
"40896",141.4,-36.9
"40897",141.5,-36.9
"40898",141.6,-36.9
"40899",141.7,-36.9
"40900",141.8,-36.9
"40901",141.9,-36.9
"40902",142,-36.9
"40903",142.1,-36.9
"40904",142.2,-36.9
"40905",142.3,-36.9
"40906",142.4,-36.9
"40907",142.5,-36.9
"40908",142.6,-36.9
"40909",142.7,-36.9
"40910",142.8,-36.9
"40911",142.9,-36.9
"40912",143,-36.9
"40913",143.1,-36.9
"40914",143.2,-36.9
"40915",143.3,-36.9
"40916",143.4,-36.9
"40917",143.5,-36.9
"40918",143.6,-36.9
"40919",143.7,-36.9
"40920",143.8,-36.9
"40921",143.9,-36.9
"40922",144,-36.9
"40923",144.1,-36.9
"40924",144.2,-36.9
"40925",144.3,-36.9
"40926",144.4,-36.9
"40927",144.5,-36.9
"40928",144.6,-36.9
"40929",144.7,-36.9
"40930",144.8,-36.9
"40931",144.9,-36.9
"40932",145,-36.9
"40933",145.1,-36.9
"40934",145.2,-36.9
"40935",145.3,-36.9
"40936",145.4,-36.9
"40937",145.5,-36.9
"40938",145.6,-36.9
"40939",145.7,-36.9
"40940",145.8,-36.9
"40941",145.9,-36.9
"40942",146,-36.9
"40943",146.1,-36.9
"40944",146.2,-36.9
"40945",146.3,-36.9
"40946",146.4,-36.9
"40947",146.5,-36.9
"40948",146.6,-36.9
"40949",146.7,-36.9
"40950",146.8,-36.9
"40951",146.9,-36.9
"40952",147,-36.9
"40953",147.1,-36.9
"40954",147.2,-36.9
"40955",147.3,-36.9
"40956",147.4,-36.9
"40957",147.5,-36.9
"40958",147.6,-36.9
"40959",147.7,-36.9
"40960",147.8,-36.9
"40961",147.9,-36.9
"40962",148,-36.9
"40963",148.1,-36.9
"40964",148.2,-36.9
"40965",148.3,-36.9
"40966",148.4,-36.9
"40967",148.5,-36.9
"40968",148.6,-36.9
"40969",148.7,-36.9
"40970",148.8,-36.9
"40971",148.9,-36.9
"40972",149,-36.9
"40973",149.1,-36.9
"40974",149.2,-36.9
"40975",149.3,-36.9
"40976",149.4,-36.9
"40977",149.5,-36.9
"40978",149.6,-36.9
"40979",149.7,-36.9
"40980",149.8,-36.9
"40981",149.9,-36.9
"41382",139.9,-36.8
"41383",140,-36.8
"41384",140.1,-36.8
"41385",140.2,-36.8
"41386",140.3,-36.8
"41387",140.4,-36.8
"41388",140.5,-36.8
"41389",140.6,-36.8
"41390",140.7,-36.8
"41391",140.8,-36.8
"41392",140.9,-36.8
"41393",141,-36.8
"41394",141.1,-36.8
"41395",141.2,-36.8
"41396",141.3,-36.8
"41397",141.4,-36.8
"41398",141.5,-36.8
"41399",141.6,-36.8
"41400",141.7,-36.8
"41401",141.8,-36.8
"41402",141.9,-36.8
"41403",142,-36.8
"41404",142.1,-36.8
"41405",142.2,-36.8
"41406",142.3,-36.8
"41407",142.4,-36.8
"41408",142.5,-36.8
"41409",142.6,-36.8
"41410",142.7,-36.8
"41411",142.8,-36.8
"41412",142.9,-36.8
"41413",143,-36.8
"41414",143.1,-36.8
"41415",143.2,-36.8
"41416",143.3,-36.8
"41417",143.4,-36.8
"41418",143.5,-36.8
"41419",143.6,-36.8
"41420",143.7,-36.8
"41421",143.8,-36.8
"41422",143.9,-36.8
"41423",144,-36.8
"41424",144.1,-36.8
"41425",144.2,-36.8
"41426",144.3,-36.8
"41427",144.4,-36.8
"41428",144.5,-36.8
"41429",144.6,-36.8
"41430",144.7,-36.8
"41431",144.8,-36.8
"41432",144.9,-36.8
"41433",145,-36.8
"41434",145.1,-36.8
"41435",145.2,-36.8
"41436",145.3,-36.8
"41437",145.4,-36.8
"41438",145.5,-36.8
"41439",145.6,-36.8
"41440",145.7,-36.8
"41441",145.8,-36.8
"41442",145.9,-36.8
"41443",146,-36.8
"41444",146.1,-36.8
"41445",146.2,-36.8
"41446",146.3,-36.8
"41447",146.4,-36.8
"41448",146.5,-36.8
"41449",146.6,-36.8
"41450",146.7,-36.8
"41451",146.8,-36.8
"41452",146.9,-36.8
"41453",147,-36.8
"41454",147.1,-36.8
"41455",147.2,-36.8
"41456",147.3,-36.8
"41457",147.4,-36.8
